code,name,status,ok_1d,ok_1m,count_1d,count_1m
000521.SZ,长虹美菱,Success,True,True,513,6585
002442.SZ,龙星科技,Success,True,True,513,6585
002059.SZ,云南旅游,Success,True,True,513,6585
300675.SZ,建科院,Success,True,True,513,6585
000555.SZ,神州信息,Success,True,True,513,6585
000878.SZ,云南铜业,Success,True,True,513,6585
301069.SZ,凯盛新材,Success,True,True,513,6585
300286.SZ,安科瑞,Success,True,True,513,6585
002819.SZ,东方中科,Success,True,True,513,6585
300384.SZ,三联虹普,Success,True,True,513,6585
300703.SZ,创源股份,Success,True,True,513,6585
300318.SZ,博晖创新,Success,True,True,513,6585
301183.SZ,东田微,Success,True,True,513,6585
002885.SZ,京泉华,Success,True,True,513,6585
301598.SZ,博科测试,Success,True,True,279,6585
000423.SZ,东阿阿胶,Success,True,True,513,6585
002534.SZ,西子洁能,Success,True,True,513,6585
300777.SZ,中简科技,Success,True,True,513,6585
002540.SZ,亚太科技,Success,True,True,513,6585
002908.SZ,德生科技,Success,True,True,513,6585
300295.SZ,三六五网,Success,True,True,513,6585
000883.SZ,湖北能源,Success,True,True,513,6585
002425.SZ,凯撒文化,Success,True,True,513,6585
300612.SZ,宣亚国际,Success,True,True,513,6585
300209.SZ,有棵树,Success,True,True,513,6585
301092.SZ,争光股份,Success,True,True,513,6585
301489.SZ,思泉新材,Success,True,True,513,6585
000532.SZ,华金资本,Success,True,True,513,6585
002451.SZ,摩恩电气,Success,True,True,513,6585
300666.SZ,江丰电子,Success,True,True,513,6585
000546.SZ,金圆股份,Success,True,True,513,6585
300710.SZ,万隆光电,Success,True,True,513,6585
301190.SZ,善水科技,Success,True,True,513,6585
002896.SZ,中大力德,Success,True,True,513,6585
000430.SZ,*ST张股,Success,True,True,512,6507
000981.SZ,山子高科,Success,True,True,513,6585
002527.SZ,新时达,Success,True,True,513,6585
002553.SZ,南方精工,Success,True,True,513,6585
002148.SZ,北纬科技,Success,True,True,513,6585
301563.SZ,云汉芯城,Success,True,True,89,6585
301178.SZ,天亿马,Success,True,True,513,6585
001258.SZ,立新能源,Success,True,True,513,6585
000969.SZ,安泰科技,Success,True,True,513,6585
301517.SZ,陕西华达,Success,True,True,513,6585
300397.SZ,天和防务,Success,True,True,513,6585
300560.SZ,中富通,Success,True,True,513,6585
002757.SZ,南兴股份,Success,True,True,513,6586
300514.SZ,友讯达,Success,True,True,513,6585
002338.SZ,奥普光电,Success,True,True,513,6586
002723.SZ,小崧股份,Success,True,True,513,6586
301308.SZ,江波龙,Success,True,True,513,6586
300588.SZ,熙菱信息,Success,True,True,513,6586
300193.SZ,佳士科技,Success,True,True,513,6586
300839.SZ,博汇股份,Success,True,True,513,6586
301611.SZ,珂玛科技,Success,True,True,362,6586
300091.SZ,*ST金灵,Success,True,True,512,6266
301665.SZ,泰禾股份,Success,True,True,207,6586
002655.SZ,共达电声,Success,True,True,513,6586
300079.SZ,数码视讯,Success,True,True,513,6586
300462.SZ,ST华铭,Success,True,True,513,6585
300416.SZ,苏试试验,Success,True,True,513,6586
301296.SZ,新巨丰,Success,True,True,513,6586
000736.SZ,*ST中地,Success,True,True,513,6586
300736.SZ,百邦科技,Success,True,True,513,6586
001296.SZ,长江材料,Success,True,True,513,6586
002501.SZ,利源股份,Success,True,True,513,6586
300359.SZ,全通教育,Success,True,True,513,6586
002575.SZ,群兴玩具,Success,True,True,513,6586
002858.SZ,力盛体育,Success,True,True,513,6586
002186.SZ,全 聚 德,Success,True,True,513,6586
000839.SZ,国安股份,Success,True,True,513,6586
002084.SZ,海鸥住工,Success,True,True,513,6586
301028.SZ,鼎熔岩,Success,True,True,513,6586
001308.SZ,康冠科技,Success,True,True,513,6586
002403.SZ,爱仕达,Success,True,True,513,6586
300634.SZ,彩讯股份,Success,True,True,513,6586
000514.SZ,渝 开 发,Success,True,True,513,6586
300640.SZ,德艺文创,Success,True,True,513,6586
000560.SZ,我爱我家,Success,True,True,513,6586
300969.SZ,恒帅股份,Success,True,True,513,6586
301258.SZ,富士莱,Success,True,True,513,6586
002673.SZ,西部证券,Success,True,True,513,6586
002268.SZ,电科网安,Success,True,True,513,6586
300444.SZ,双杰电气,Success,True,True,513,6586
002607.SZ,中公教育,Success,True,True,513,6586
300981.SZ,中红医疗,Success,True,True,513,6586
300430.SZ,诚益通,Success,True,True,513,6586
000710.SZ,贝瑞基因,Success,True,True,513,6586
300546.SZ,雄帝科技,Success,True,True,513,6586
002771.SZ,真视通,Success,True,True,513,6586
300532.SZ,今天国际,Success,True,True,513,6586
300129.SZ,泰胜风能,Success,True,True,513,6586
000612.SZ,焦作万方,Success,True,True,513,6586
002705.SZ,新宝股份,Success,True,True,513,6586
300883.SZ,龙利得,Success,True,True,513,6586
002382.SZ,蓝帆医疗,Success,True,True,513,6586
002799.SZ,环球印务,Success,True,True,513,6586
002660.SZ,茂硕电源,Success,True,True,513,6586
300457.SZ,赢合科技,Success,True,True,513,6586
000777.SZ,中核科技,Success,True,True,513,6586
002614.SZ,奥佳华,Success,True,True,513,6586
300992.SZ,泰福泵业,Success,True,True,513,6586
300423.SZ,昇辉科技,Success,True,True,513,6586
000703.SZ,恒逸石化,Success,True,True,513,6586
003008.SZ,开普检测,Success,True,True,513,6586
002293.SZ,罗莱生活,Success,True,True,513,6586
002688.SZ,金河生物,Success,True,True,513,6586
002391.SZ,长青股份,Success,True,True,513,6586
301349.SZ,信德新材,Success,True,True,513,6587
300878.SZ,维康药业,Success,True,True,513,6586
300555.SZ,ST路通,Success,True,True,513,6586
002762.SZ,*ST金比,Success,True,True,513,6586
002379.SZ,宏桥控股,Success,True,True,513,6587
300521.SZ,爱司凯,Success,True,True,513,6587
000601.SZ,韶能股份,Success,True,True,513,6587
002716.SZ,湖南白银,Success,True,True,513,6587
300890.SZ,翔丰华,Success,True,True,513,6587
301556.SZ,托普云农,Success,True,True,325,6587
301139.SZ,元道通信,Success,True,True,513,6587
301522.SZ,上大股份,Success,True,True,326,6587
001219.SZ,青岛食品,Success,True,True,513,6587
000928.SZ,中钢国际,Success,True,True,513,6587
002195.SZ,岩山科技,Success,True,True,513,6587
300725.SZ,药石科技,Success,True,True,513,6587
001285.SZ,瑞立科密,Success,True,True,86,6025
002109.SZ,兴化股份,Success,True,True,513,6587
002512.SZ,达华智能,Success,True,True,513,6587
300751.SZ,迈为股份,Success,True,True,513,6587
002566.SZ,益盛药业,Success,True,True,513,6587
002410.SZ,广联达,Success,True,True,513,6587
300627.SZ,华测导航,Success,True,True,513,6587
001387.SZ,雪祺电气,Success,True,True,506,6587
000507.SZ,珠海港,Success,True,True,513,6587
300248.SZ,新开普,Success,True,True,513,6587
300653.SZ,正海生物,Success,True,True,513,6587
000573.SZ,粤宏远Ａ,Success,True,True,513,6587
002949.SZ,华阳国际,Success,True,True,513,6587
002097.SZ,山河智能,Success,True,True,513,6587
002878.SZ,元隆雅图,Success,True,True,513,6587
301565.SZ,中仑新材,Success,True,True,403,6587
301511.SZ,德福科技,Success,True,True,513,6587
300391.SZ,*ST长药,Success,True,True,500,3615
300716.SZ,ST泉为,Success,True,True,513,6587
301196.SZ,唯科科技,Success,True,True,513,6587
002890.SZ,弘宇股份,Success,True,True,513,6587
002521.SZ,齐峰新材,Success,True,True,513,6587
000987.SZ,越秀资本,Success,True,True,513,6587
300762.SZ,上海瀚讯,Success,True,True,513,6587
000059.SZ,华锦股份,Success,True,True,513,6587
002555.SZ,三七互娱,Success,True,True,513,6587
002423.SZ,中粮资本,Success,True,True,513,6587
000885.SZ,城发环境,Success,True,True,513,6587
002038.SZ,双鹭药业,Success,True,True,513,6587
300614.SZ,百川畅银,Success,True,True,513,6587
000534.SZ,万泽股份,Success,True,True,513,6587
002992.SZ,宝明科技,Success,True,True,513,6587
002457.SZ,青龙管业,Success,True,True,513,6587
300660.SZ,江苏雷利,Success,True,True,513,6587
000819.SZ,岳阳兴长,Success,True,True,513,6587
301413.SZ,安培龙,Success,True,True,513,6587
301008.SZ,宏昌科技,Success,True,True,513,6587
001328.SZ,登康口腔,Success,True,True,513,6587
300293.SZ,蓝英装备,Success,True,True,513,6587
300688.SZ,创业黑马,Success,True,True,513,6587
002248.SZ,华东数控,Success,True,True,513,6587
002653.SZ,海思科,Success,True,True,513,6587
300464.SZ,星徽股份,Success,True,True,513,6587
002627.SZ,三峡旅游,Success,True,True,513,6587
300410.SZ,正业科技,Success,True,True,513,6588
301290.SZ,东星医疗,Success,True,True,513,6587
301617.SZ,博苑股份,Success,True,True,286,6588
300097.SZ,ST智云,Success,True,True,513,6588
300949.SZ,奥雅股份,Success,True,True,513,6588
301278.SZ,快可电子,Success,True,True,513,6588
300195.SZ,长荣股份,Success,True,True,513,6588
300566.SZ,激智科技,Success,True,True,513,6588
300109.SZ,新开源,Success,True,True,513,6588
300512.SZ,中亚股份,Success,True,True,513,6588
000632.SZ,三木集团,Success,True,True,513,6588
301392.SZ,汇成真空,Success,True,True,413,6588
002725.SZ,跃岭股份,Success,True,True,513,6588
003028.SZ,振邦智能,Success,True,True,513,6588
300084.SZ,海默科技,Success,True,True,513,6588
002640.SZ,跨境通,Success,True,True,513,6588
300477.SZ,ST合纵,Success,True,True,513,6588
000757.SZ,浩物股份,Success,True,True,513,6588
002634.SZ,棒杰股份,Success,True,True,513,6588
300018.SZ,中元股份,Success,True,True,513,6588
300403.SZ,汉宇集团,Success,True,True,513,6588
000723.SZ,美锦能源,Success,True,True,513,6588
000338.SZ,潍柴动力,Success,True,True,513,6588
301283.SZ,聚胶股份,Success,True,True,513,6588
300575.SZ,中旗股份,Success,True,True,513,6588
000655.SZ,金岭矿业,Success,True,True,513,6588
002742.SZ,*ST三圣,Success,True,True,513,6588
300501.SZ,海顺新材,Success,True,True,513,6588
301381.SZ,赛维时代,Success,True,True,513,6588
002736.SZ,国信证券,Success,True,True,513,6588
301369.SZ,联动科技,Success,True,True,513,6588
300858.SZ,科拓生物,Success,True,True,513,6588
300705.SZ,九典制药,Success,True,True,513,6588
000425.SZ,徐工机械,Success,True,True,513,6588
301185.SZ,鸥玛软件,Success,True,True,513,6588
002883.SZ,中设股份,Success,True,True,513,6588
002532.SZ,天山铝业,Success,True,True,513,6588
002129.SZ,TCL中环,Success,True,True,513,6588
300771.SZ,智莱科技,Success,True,True,513,6588
002546.SZ,新联电子,Success,True,True,513,6588
301502.SZ,华阳智能,Success,True,True,490,6588
301119.SZ,正强股份,Success,True,True,513,6588
001239.SZ,永达股份,Success,True,True,513,6588
300382.SZ,斯莱克,Success,True,True,513,6588
000908.SZ,*ST景峰,Success,True,True,513,6588
002969.SZ,嘉美包装,Success,True,True,513,6588
002430.SZ,杭氧股份,Success,True,True,513,6588
300607.SZ,拓斯达,Success,True,True,513,6588
002981.SZ,朝阳科技,Success,True,True,513,6588
301087.SZ,可孚医疗,Success,True,True,513,6588
002444.SZ,巨星科技,Success,True,True,513,6588
300673.SZ,佩蒂股份,Success,True,True,513,6588
300268.SZ,*ST佳沃,Success,True,True,513,6588
000553.SZ,安道麦A,Success,True,True,513,6588
300553.SZ,集智股份,Success,True,True,513,6588
300148.SZ,天舟文化,Success,True,True,513,6588
300527.SZ,ST应急,Success,True,True,513,6588
000607.SZ,华媒控股,Success,True,True,513,6588
300896.SZ,爱美客,Success,True,True,513,6588
001400.SZ,江顺科技,Success,True,True,198,6588
002397.SZ,梦洁股份,Success,True,True,513,6588
300908.SZ,仲景食品,Success,True,True,513,6588
002295.SZ,精艺股份,Success,True,True,513,6588
000799.SZ,酒鬼酒,Success,True,True,513,6588
301622.SZ,英思特,Success,True,True,291,6588
301239.SZ,普瑞眼科,Success,True,True,513,6588
301656.SZ,联合动力,Success,True,True,92,6588
002666.SZ,德联集团,Success,True,True,513,6588
300451.SZ,创业慧康,Success,True,True,513,6588
002612.SZ,朗姿股份,Success,True,True,513,6588
002209.SZ,达 意 隆,Success,True,True,513,6589
300994.SZ,久祺股份,Success,True,True,513,6589
300425.SZ,中建环能,Success,True,True,513,6589
000705.SZ,浙江震元,Success,True,True,513,6589
000858.SZ,五 粮 液,Success,True,True,513,6589
301049.SZ,超越科技,Success,True,True,513,6589
001369.SZ,双欣环保,Success,True,True,30,6589
002091.SZ,江苏国泰,Success,True,True,513,6589
002416.SZ,爱施德,Success,True,True,513,6589
300621.SZ,维业股份,Success,True,True,513,6589
000501.SZ,武商集团,Success,True,True,513,6589
002079.SZ,苏州固锝,Success,True,True,513,6589
002462.SZ,嘉事堂,Success,True,True,513,6589
300655.SZ,晶瑞电材,Success,True,True,513,6589
001283.SZ,豪鹏科技,Success,True,True,513,6589
300338.SZ,ST开元,Success,True,True,513,6589
300723.SZ,一品红,Success,True,True,513,6589
000403.SZ,派林生物,Success,True,True,513,6589
002514.SZ,宝馨科技,Success,True,True,513,6589
300757.SZ,罗博特科,Success,True,True,513,6589
002560.SZ,通达股份,Success,True,True,513,6589
301550.SZ,斯菱智驱,Success,True,True,513,6589
002839.SZ,张家港行,Success,True,True,513,6589
002588.SZ,史丹利,Success,True,True,513,6589
002193.SZ,如意集团,Success,True,True,513,6589
002405.SZ,四维图新,Success,True,True,513,6589
300229.SZ,拓尔思,Success,True,True,513,6589
300632.SZ,光莆股份,Success,True,True,513,6589
002471.SZ,中超控股,Success,True,True,513,6589
000566.SZ,海南海药,Success,True,True,513,6589
002082.SZ,万邦德,Success,True,True,513,6589
002928.SZ,华夏航空,Success,True,True,513,6589
301158.SZ,德石股份,Success,True,True,513,6589
001278.SZ,一彬科技,Success,True,True,513,6589
000949.SZ,新乡化纤,Success,True,True,513,6589
002180.SZ,纳思达,Success,True,True,513,6589
300730.SZ,科创信息,Success,True,True,513,6589
000410.SZ,沈阳机床,Success,True,True,513,6589
002507.SZ,涪陵榨菜,Success,True,True,513,6589
002168.SZ,*ST惠程,Success,True,True,513,6589
002573.SZ,清新环境,Success,True,True,513,6589
000688.SZ,国城矿业,Success,True,True,513,6589
301328.SZ,维峰电子,Success,True,True,513,6589
300819.SZ,聚杰微纤,Success,True,True,513,6589
002384.SZ,东山精密,Success,True,True,513,6589
300540.SZ,蜀道装备,Success,True,True,513,6589
002777.SZ,久远银海,Success,True,True,513,6589
300534.SZ,陇神戎发,Success,True,True,513,6589
002703.SZ,浙江世宝,Success,True,True,513,6589
002318.SZ,久立特材,Success,True,True,513,6589
300885.SZ,海昌新材,Success,True,True,513,6589
002675.SZ,东诚药业,Success,True,True,513,6589
300442.SZ,润泽科技,Success,True,True,509,5784
300059.SZ,东方财富,Success,True,True,513,6589
000762.SZ,西藏矿业,Success,True,True,513,6589
002601.SZ,龙佰集团,Success,True,True,513,6589
300987.SZ,川网传媒,Success,True,True,513,6589
300436.SZ,广生堂,Success,True,True,513,6589
000716.SZ,黑芝麻,Success,True,True,513,6589
002286.SZ,保龄宝,Success,True,True,513,6589
301631.SZ,壹连科技,Success,True,True,299,6590
002903.SZ,宇环数控,Success,True,True,513,6590
301005.SZ,超捷股份,Success,True,True,513,6590
300685.SZ,艾德生物,Success,True,True,513,6590
001325.SZ,元创股份,Success,True,True,38,6589
000860.SZ,顺鑫农业,Success,True,True,513,6590
301071.SZ,力量钻石,Success,True,True,513,6590
002977.SZ,天箭科技,Success,True,True,513,6590
002041.SZ,登海种业,Success,True,True,513,6590
300276.SZ,三丰智能,Success,True,True,513,6590
000156.SZ,华数传媒,Success,True,True,513,6590
000888.SZ,峨眉山Ａ,Success,True,True,513,6590
002035.SZ,华帝股份,Success,True,True,513,6590
300619.SZ,金银河,Success,True,True,513,6590
301099.SZ,雅创电子,Success,True,True,513,6590
000539.SZ,粤电力Ａ,Success,True,True,513,6590
300374.SZ,中铁装配,Success,True,True,513,6590
002558.SZ,巨人网络,Success,True,True,513,6590
300300.SZ,海峡创新,Success,True,True,513,6590
000020.SZ,深华发Ａ,Success,True,True,513,6590
301580.SZ,爱迪特,Success,True,True,399,6590
002137.SZ,实益达,Success,True,True,513,6590
301107.SZ,瑜欣电子,Success,True,True,513,6590
002801.SZ,微光股份,Success,True,True,513,6590
300787.SZ,海能实业,Success,True,True,513,6590
001227.SZ,兰州银行,Success,True,True,513,6590
301568.SZ,思泰克,Success,True,True,513,6590
002875.SZ,安奈儿,Success,True,True,513,6590
301173.SZ,毓恬冠佳,Success,True,True,235,6590
000962.SZ,东方钽业,Success,True,True,513,6590
002333.SZ,罗普斯金,Success,True,True,513,6590
002728.SZ,特一药业,Success,True,True,513,6590
300170.SZ,汉得信息,Success,True,True,513,6590
002347.SZ,泰尔股份,Success,True,True,513,6590
301377.SZ,鼎泰高科,Success,True,True,513,6590
300846.SZ,首都在线,Success,True,True,513,6590
301303.SZ,真兰仪表,Success,True,True,513,6590
300583.SZ,赛托生物,Success,True,True,513,6590
300198.SZ,ST纳川,Success,True,True,513,6590
300832.SZ,新产业,Success,True,True,513,6590
003042.SZ,中农联合,Success,True,True,513,6590
301275.SZ,汉朔科技,Success,True,True,229,6590
003036.SZ,泰坦股份,Success,True,True,513,6590
300930.SZ,屹通新材,Success,True,True,513,6590
301201.SZ,诚达药业,Success,True,True,513,6590
300481.SZ,濮阳惠成,Success,True,True,513,6590
002231.SZ,*ST奥维,Success,True,True,504,4579
300006.SZ,莱美药业,Success,True,True,513,6590
002245.SZ,蔚蓝锂芯,Success,True,True,513,6590
300072.SZ,海新能科,Success,True,True,513,6590
300469.SZ,信息发展,Success,True,True,513,6590
300855.SZ,图南股份,Success,True,True,513,6590
301310.SZ,鑫宏业,Success,True,True,513,6590
300590.SZ,移为通信,Success,True,True,513,6590
300821.SZ,东岳硅材,Success,True,True,513,6590
002320.SZ,海峡股份,Success,True,True,513,6590
300163.SZ,先锋新材,Success,True,True,513,6590
300578.SZ,会畅科技,Success,True,True,513,6590
002354.SZ,天娱数科,Success,True,True,513,6590
002222.SZ,福晶科技,Success,True,True,513,6590
002639.SZ,雪人集团,Success,True,True,513,6590
300015.SZ,爱尔眼科,Success,True,True,513,6590
002256.SZ,兆新股份,Success,True,True,513,6590
300061.SZ,旗天科技,Success,True,True,513,6590
300957.SZ,贝泰妮,Success,True,True,513,6590
301266.SZ,宇邦新材,Success,True,True,513,6590
003025.SZ,思进智能,Success,True,True,513,6590
300923.SZ,研奥股份,Success,True,True,513,6590
301212.SZ,联盛化学,Success,True,True,513,6590
301609.SZ,山大电力,Success,True,True,138,6590
300492.SZ,华图山鼎,Success,True,True,513,6591
002449.SZ,国星光电,Success,True,True,513,6591
002052.SZ,同洲电子,Success,True,True,513,6591
300265.SZ,通光线缆,Success,True,True,513,6591
002026.SZ,山东威达,Success,True,True,513,6591
300211.SZ,*ST亿通,Success,True,True,513,6591
301491.SZ,汉桑科技,Success,True,True,128,6590
000807.SZ,云铝股份,Success,True,True,513,6591
002910.SZ,庄园牧场,Success,True,True,513,6591
301016.SZ,雷尔伟,Success,True,True,513,6591
300696.SZ,爱乐达,Success,True,True,513,6591
001336.SZ,楚环科技,Success,True,True,513,6591
301479.SZ,弘景光电,Success,True,True,224,6590
301062.SZ,上海艾录,Success,True,True,513,6591
002812.SZ,恩捷股份,Success,True,True,513,6591
001234.SZ,泰慕士,Success,True,True,513,6591
000905.SZ,厦门港务,Success,True,True,513,6591
002866.SZ,传艺科技,Success,True,True,513,6591
301160.SZ,翔楼新材,Success,True,True,513,6591
002150.SZ,正泰电源,Success,True,True,513,6591
300708.SZ,聚灿光电,Success,True,True,513,6591
300313.SZ,*ST天山,Success,True,True,513,6591
301188.SZ,力诺药包,Success,True,True,513,6591
000428.SZ,华天酒店,Success,True,True,513,6591
000999.SZ,华润三九,Success,True,True,513,6591
002124.SZ,天邦食品,Success,True,True,513,6591
002204.SZ,大连重工,Success,True,True,513,6591
300999.SZ,金龙鱼,Success,True,True,513,6591
300428.SZ,立中集团,Success,True,True,513,6591
300033.SZ,同花顺,Success,True,True,513,6591
000708.SZ,中信特钢,Success,True,True,513,6591
002270.SZ,华明装备,Success,True,True,513,6591
300047.SZ,天源迪科,Success,True,True,513,6591
300971.SZ,博亚精工,Success,True,True,513,6591
300905.SZ,宝丽迪,Success,True,True,513,6591
003003.SZ,天元股份,Success,True,True,513,6591
002298.SZ,中电鑫龙,Success,True,True,513,6591
002683.SZ,广东宏大,Success,True,True,513,6591
301234.SZ,五洲医疗,Success,True,True,513,6591
300873.SZ,海晨股份,Success,True,True,513,6591
301336.SZ,趣睡科技,Success,True,True,513,6591
300807.SZ,天迈科技,Success,True,True,513,6591
300131.SZ,英唐智控,Success,True,True,513,6591
002306.SZ,*ST云网,Success,True,True,513,6591
300145.SZ,南方泵业,Success,True,True,513,6591
002769.SZ,普路通,Success,True,True,513,6591
002372.SZ,伟星新材,Success,True,True,513,6591
301132.SZ,满坤科技,Success,True,True,513,6591
000089.SZ,深圳机场,Success,True,True,513,6591
301529.SZ,福赛科技,Success,True,True,513,6591
001212.SZ,中旗新材,Success,True,True,513,6591
000923.SZ,河钢资源,Success,True,True,513,6591
002585.SZ,双星新材,Success,True,True,513,6591
002840.SZ,华统股份,Success,True,True,513,6591
001266.SZ,宏英智能,Success,True,True,513,6591
000957.SZ,中通客车,Success,True,True,513,6591
300341.SZ,麦克奥迪,Success,True,True,513,6591
000061.SZ,农 产 品,Success,True,True,513,6591
002176.SZ,江特电机,Success,True,True,513,6591
300335.SZ,迪森股份,Success,True,True,513,6591
002102.SZ,能特科技,Success,True,True,513,6592
002519.SZ,银河电子,Success,True,True,513,6592
002074.SZ,国轩高科,Success,True,True,513,6592
300243.SZ,瑞丰高材,Success,True,True,513,6592
300658.SZ,延江股份,Success,True,True,513,4182
300237.SZ,ST美晨,Success,True,True,513,6592
000821.SZ,ST京机,Success,True,True,513,6592
002487.SZ,大金重工,Success,True,True,513,6592
301030.SZ,仕净科技,Success,True,True,513,6592
002936.SZ,郑州银行,Success,True,True,513,6592
000590.SZ,古汉医药,Success,True,True,513,6592
002942.SZ,新农股份,Success,True,True,513,6592
300352.SZ,北信源,Success,True,True,513,6592
300749.SZ,顶固集创,Success,True,True,513,6592
002165.SZ,红 宝 丽,Success,True,True,513,6592
300326.SZ,ST凯利,Success,True,True,513,6591
000006.SZ,深振业Ａ,Success,True,True,513,6592
002111.SZ,威海广泰,Success,True,True,513,6592
002827.SZ,高争民爆,Success,True,True,513,6592
301121.SZ,紫建电子,Success,True,True,513,6592
001201.SZ,东瑞股份,Success,True,True,513,6592
000930.SZ,中粮科技,Success,True,True,513,6592
002596.SZ,海南瑞泽,Success,True,True,513,6592
301155.SZ,海力风电,Success,True,True,513,6592
002853.SZ,皮阿诺,Success,True,True,513,6592
002494.SZ,华斯股份,Success,True,True,513,6592
301023.SZ,奕帆传动,Success,True,True,513,6592
002925.SZ,盈趣科技,Success,True,True,513,6592
002951.SZ,金时科技,Success,True,True,513,6592
301057.SZ,汇隆新材,Success,True,True,513,6592
002067.SZ,景兴纸业,Success,True,True,513,6592
300250.SZ,初灵信息,Success,True,True,513,6592
002408.SZ,齐翔腾达,Success,True,True,513,6592
300224.SZ,正海磁材,Success,True,True,513,6592
300962.SZ,中金辐照,Success,True,True,513,6592
300916.SZ,朗特智能,Success,True,True,513,6592
003010.SZ,若羽臣,Success,True,True,513,6592
002690.SZ,美亚光电,Success,True,True,513,6592
301227.SZ,森鹰窗业,Success,True,True,513,6592
002217.SZ,合力泰,Success,True,True,513,6592
300020.SZ,ST银江,Success,True,True,513,6592
002678.SZ,珠江钢琴,Success,True,True,513,6592
002263.SZ,大东南,Success,True,True,513,6592
300054.SZ,鼎龙股份,Success,True,True,513,6592
300539.SZ,横河精密,Success,True,True,513,6592
300122.SZ,智飞生物,Success,True,True,513,6592
000619.SZ,海螺新材,Success,True,True,513,6592
002315.SZ,焦点科技,Success,True,True,513,6592
300888.SZ,稳健医疗,Success,True,True,513,6592
002361.SZ,神剑股份,Success,True,True,513,6592
300860.SZ,锋尚文化,Success,True,True,513,6592
301325.SZ,曼恩斯特,Success,True,True,513,6592
000685.SZ,中山公用,Success,True,True,513,6592
300814.SZ,中富电路,Success,True,True,513,6592
002389.SZ,航天彩虹,Success,True,True,513,6592
002792.SZ,通宇通讯,Success,True,True,513,6592
000014.SZ,沙河股份,Success,True,True,513,6592
300334.SZ,津膜科技,Success,True,True,513,6592
002518.SZ,科士达,Success,True,True,513,6592
002103.SZ,广博股份,Success,True,True,513,6592
000060.SZ,中金岭南,Success,True,True,513,6592
300340.SZ,科恒股份,Success,True,True,513,6592
002177.SZ,御银股份,Success,True,True,513,6592
001267.SZ,汇绿生态,Success,True,True,513,6592
002841.SZ,视源股份,Success,True,True,513,6592
001213.SZ,中铁特货,Success,True,True,513,6592
301528.SZ,多浦乐,Success,True,True,513,6592
002835.SZ,同为股份,Success,True,True,513,6593
301133.SZ,金钟股份,Success,True,True,513,6592
000088.SZ,盐 田 港,Success,True,True,513,6593
002584.SZ,西陇科学,Success,True,True,513,6593
000922.SZ,佳电股份,Success,True,True,513,6593
002943.SZ,宇晶股份,Success,True,True,513,6593
301045.SZ,天禄科技,Success,True,True,513,6592
002486.SZ,嘉麟杰,Success,True,True,513,6593
000820.SZ,*ST节能,Success,True,True,511,6266
001311.SZ,多利科技,Success,True,True,513,6593
000591.SZ,太阳能,Success,True,True,513,6593
301031.SZ,中熔电气,Success,True,True,513,6593
002937.SZ,兴瑞科技,Success,True,True,513,6593
002001.SZ,新 和 成,Success,True,True,513,6593
300236.SZ,上海新阳,Success,True,True,513,6593
002075.SZ,沙钢股份,Success,True,True,513,6593
300659.SZ,中孚信息,Success,True,True,513,6593
300242.SZ,佳云科技,Success,True,True,513,6593
002682.SZ,龙洲股份,Success,True,True,513,6593
002299.SZ,圣农发展,Success,True,True,513,6593
300904.SZ,威力传动,Success,True,True,513,6593
003002.SZ,壶化股份,Success,True,True,513,6593
000795.SZ,英洛华,Success,True,True,513,6593
301235.SZ,华康洁净,Success,True,True,513,6593
300970.SZ,华绿生物,Success,True,True,513,6593
002271.SZ,东方雨虹,Success,True,True,513,6593
300046.SZ,台基股份,Success,True,True,513,6593
300998.SZ,宁波方正,Success,True,True,513,6593
002205.SZ,国统股份,Success,True,True,513,6593
000709.SZ,河钢股份,Success,True,True,513,6593
300032.SZ,金龙机电,Success,True,True,513,6593
300429.SZ,强力新材,Success,True,True,513,6593
300144.SZ,宋城演艺,Success,True,True,513,6593
002373.SZ,千方科技,Success,True,True,513,6593
002768.SZ,国恩股份,Success,True,True,513,6593
300130.SZ,新国都,Success,True,True,513,6593
002307.SZ,北新路桥,Success,True,True,513,6593
000697.SZ,ST炼石,Success,True,True,513,6593
301337.SZ,亚华电子,Success,True,True,513,6593
002780.SZ,三夫户外,Success,True,True,513,6593
300806.SZ,斯迪克,Success,True,True,513,6593
300872.SZ,天阳科技,Success,True,True,513,6593
002262.SZ,恩华药业,Success,True,True,513,6593
002679.SZ,福建金森,Success,True,True,513,6593
300055.SZ,万邦达,Success,True,True,513,6593
002216.SZ,三全食品,Success,True,True,513,6593
000301.SZ,东方盛虹,Success,True,True,513,6593
300021.SZ,大禹节水,Success,True,True,513,6593
002691.SZ,冀凯股份,Success,True,True,513,6593
300917.SZ,特发服务,Success,True,True,513,6593
003011.SZ,海象新材,Success,True,True,513,6593
000786.SZ,北新建材,Success,True,True,513,6593
301226.SZ,祥明智能,Success,True,True,513,6593
300963.SZ,中洲特材,Success,True,True,513,6593
301252.SZ,同星科技,Success,True,True,513,6593
002793.SZ,罗欣药业,Success,True,True,513,6593
002388.SZ,新亚制程,Success,True,True,513,6593
300815.SZ,玉禾田,Success,True,True,513,6593
300861.SZ,美畅股份,Success,True,True,513,6593
300157.SZ,新锦动力,Success,True,True,513,6593
002360.SZ,同德化工,Success,True,True,513,6593
300123.SZ,亚光科技,Success,True,True,513,6593
300538.SZ,同益股份,Success,True,True,513,6593
